trip_id,service_type,distance_km,duree_h,traction,type_train,nom_operateur,pays_origine,pays_destination,trajet_domestique,frequence_semaine
OCESN33298R1187_R:CTE:FR:Line::A57CFA44-0C60-40FC-AAA6-D0624CF259FE::87742320:87741223:12:1847:20261016,Jour,34.8,1.2,,Corail Intercites,SNCF,FR,FR,True,4
OCESN33298R1187_R:CTE:FR:Line::A57CFA44-0C60-40FC-AAA6-D0624CF259FE::87742320:87741223:13:1847:20261211,Jour,34.8,1.2,,Corail Intercites,SNCF,FR,FR,True,4
OCESN3330F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:715:20261211,Jour,197.7,2.25,,Regional,SNCF,FR,FR,True,5
OCESN33305R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741074:87741009:6:1059:20261212,Jour,32.2,1.25,,Regional,SNCF,FR,FR,True,2
OCESN33306R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741009:87741074:6:808:20261212,Jour,32.2,1.08,,Regional,SNCF,FR,FR,True,2
OCESN33307R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741074:87741009:6:1459:20261212,Jour,32.2,1.25,,Regional,SNCF,FR,FR,True,2
OCESN33308R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741009:87741074:6:1213:20261212,Jour,32.2,1.17,,Regional,SNCF,FR,FR,True,2
OCESN33309R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741074:87741009:6:1859:20261212,Jour,32.2,1.25,,Regional,SNCF,FR,FR,True,2
OCESN3331F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1008:20261129,Jour,197.7,2.15,,Regional,SNCF,FR,FR,True,2
OCESN3331F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:953:20261206,Jour,197.7,1.9,,Regional,SNCF,FR,FR,True,1
OCESN33310R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741009:87741074:6:1615:20261212,Jour,32.2,1.17,,Regional,SNCF,FR,FR,True,2
OCESN33311R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741074:87741009:3:1940:20261211,Jour,32.2,1.17,,Regional,SNCF,FR,FR,True,5
OCESN33312R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741009:87741074:5:1805:20261211,Jour,32.2,1.22,,Regional,SNCF,FR,FR,True,5
OCESN33313R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741074:87741009:3:2222:20261212,Jour,32.2,1.08,,Regional,SNCF,FR,FR,True,7
OCESN33314R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87741009:87741074:6:2107:20261212,Jour,32.2,1.17,,Regional,SNCF,FR,FR,True,7
OCESN33315R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741009:87746008:2:840:20261211,Jour,40.0,0.92,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33316R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746008:87741009:2:1900:20261211,Jour,40.0,1.0,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33317R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746149:87746008:2:1240:20261209,Jour,14.1,0.42,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33318R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741132:87741009:2:1240:20261211,Jour,13.0,0.5,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33319R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741009:87746008:3:2422:20261212,Nuit,40.0,0.87,,Corail Intercites,SNCF,FR,FR,True,7
OCESN33320R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746008:87741009:7:2208:20261212,Jour,40.0,1.5,,Corail Intercites,SNCF,FR,FR,True,7
OCESN3333F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1036:20261211,Jour,197.7,2.12,,Regional,SNCF,FR,FR,True,1
OCESN33333R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741223:87741728:4:725:20261207,Jour,30.3,0.85,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33334R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741009:5:629:20260904,Jour,48.6,1.7,,Corail Intercites,SNCF,FR,FR,True,4
OCESN33334R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:6:629:20261211,Jour,66.5,2.2,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33335R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:11:824:20261211,Jour,66.5,2.55,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33336R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:7:741:20261211,Jour,23.7,0.68,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33336R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:7:748:20261127,Jour,23.7,0.8,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33337R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:7:830:20261212,Jour,23.7,0.67,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33337R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:7:837:20261127,Jour,23.7,0.78,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33338R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:11:1000:20261206,Jour,66.5,2.72,,Corail Intercites,SNCF,FR,FR,True,2
OCESN33338R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:11:1007:20261122,Jour,66.5,2.83,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33338R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:11:1007:20260913,Jour,66.5,2.83,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33339R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87741132:87741009:2:711:20261211,Jour,13.0,0.5,,Corail Intercites,SNCF,FR,FR,True,5
OCESN3334F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:821:20260911,Jour,197.7,2.25,,Regional,SNCF,FR,FR,True,6
OCESN3334F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:819:20261211,Jour,197.7,2.22,,Regional,SNCF,FR,FR,True,5
OCESN33340R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741728:4:839:20261211,Jour,23.8,0.67,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33341R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741793:4:922:20261211,Jour,23.8,0.62,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33341R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741793:4:929:20261127,Jour,23.8,0.62,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33342R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20260901,Jour,66.5,2.53,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33342R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1113:20261211,Jour,66.5,2.53,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33343R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:1025:20261211,Jour,66.5,2.3,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33344R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:8:1240:20261212,Jour,23.7,0.67,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33344R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:8:1247:20261127,Jour,23.7,0.78,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33346R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741009:6:1928:20261211,Jour,48.6,1.77,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33346R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:3:1816:20261210,Jour,23.7,0.57,,Corail Intercites,SNCF,FR,FR,True,4
OCESN33347R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:8:1336:20261212,Jour,23.7,0.77,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33347R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:8:1343:20261127,Jour,23.7,0.88,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33348R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:8:1725:20261212,Jour,23.7,0.72,,Corail Intercites,SNCF,FR,FR,True,7
OCESN33348R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741645:8:1732:20261127,Jour,23.7,0.83,,Corail Intercites,SNCF,FR,FR,True,7
OCESN33349R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:4:1449:20260901,Jour,66.5,1.97,,Corail Intercites,SNCF,FR,FR,True,2
OCESN33349R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:4:1449:20261211,Jour,66.5,1.97,,Corail Intercites,SNCF,FR,FR,True,5
OCESN3335F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1202:20261211,Jour,197.7,2.05,,Regional,SNCF,FR,FR,True,5
OCESN33350R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1907:20260831,Jour,66.5,2.47,,Corail Intercites,SNCF,FR,FR,True,1
OCESN33350R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741009:8:1907:20261211,Jour,66.5,2.47,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33351R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741728:87741793:3:900:20261211,Jour,23.8,0.67,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33352R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741793:87741728:3:750:20261211,Jour,23.8,0.67,,Corail Intercites,SNCF,FR,FR,True,5
OCESN33353R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:7:1831:20261212,Jour,23.7,0.77,,Corail Intercites,SNCF,FR,FR,True,7
OCESN33353R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741645:87741728:7:1838:20261127,Jour,23.7,0.88,,Corail Intercites,SNCF,FR,FR,True,7
OCESN33357R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741728:5:2346:20260903,Jour,48.6,1.77,,Corail Intercites,SNCF,FR,FR,True,4
OCESN33357R1187_R:CTE:FR:Line::2295DCB3-5ABB-4028-8431-F6E4F94D0299::87741009:87741793:8:2426:20261212,Nuit,66.5,2.43,,Corail Intercites,SNCF,FR,FR,True,6
OCESN33359R1187_R:CTE:FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07::87746149:87746008:2:800:20261211,Jour,14.1,0.42,,Corail Intercites,SNCF,FR,FR,True,5
OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:919:20261128,Jour,197.7,2.3,,Regional,SNCF,FR,FR,True,2
OCESN3336F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:903:20261212,Jour,197.7,2.13,,Regional,SNCF,FR,FR,True,1
OCESN3337F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1158:20261129,Jour,197.7,2.17,,Regional,SNCF,FR,FR,True,4
OCESN3337F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1156:20261212,Jour,197.7,1.95,,Regional,SNCF,FR,FR,True,2
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1131:20261128,Jour,197.7,2.47,,Regional,SNCF,FR,FR,True,2
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1104:20261129,Jour,197.7,2.47,,Regional,SNCF,FR,FR,True,2
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1030:20261212,Jour,197.7,2.08,,Regional,SNCF,FR,FR,True,1
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20261206,Jour,197.7,2.1,,Regional,SNCF,FR,FR,True,1
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20261211,Jour,197.7,2.08,,Regional,SNCF,FR,FR,True,5
OCESN3338F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1031:20260831,Jour,197.7,2.08,,Regional,SNCF,FR,FR,True,1
OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20261129,Jour,197.7,2.27,,Regional,SNCF,FR,FR,True,4
OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1402:20261211,Jour,197.7,2.05,,Regional,SNCF,FR,FR,True,5
OCESN3339F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:3:1405:20261212,Jour,197.7,2.1,,Regional,SNCF,FR,FR,True,2
OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1104:20261115,Jour,197.7,1.98,,Regional,SNCF,FR,FR,True,1
OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1134:20261129,Jour,197.7,2.18,,Regional,SNCF,FR,FR,True,2
OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1102:20261212,Jour,197.7,1.93,,Regional,SNCF,FR,FR,True,2
OCESN3340F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1104:20261211,Jour,197.7,2.0,,Regional,SNCF,FR,FR,True,5
OCESN3341F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1601:20261211,Jour,197.7,2.08,,Regional,SNCF,FR,FR,True,5
OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1550:20261129,Jour,197.7,2.37,,Regional,SNCF,FR,FR,True,4
OCESN3342F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1502:20261212,Jour,197.7,1.95,,Regional,SNCF,FR,FR,True,2
OCESN3343F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1634:20261212,Jour,197.7,2.1,,Regional,SNCF,FR,FR,True,2
OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1702:20261128,Jour,197.7,2.45,,Regional,SNCF,FR,FR,True,2
OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1702:20261129,Jour,197.7,2.32,,Regional,SNCF,FR,FR,True,2
OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1631:20261211,Jour,197.7,2.1,,Regional,SNCF,FR,FR,True,5
OCESN3344F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:1630:20261212,Jour,197.7,2.12,,Regional,SNCF,FR,FR,True,2
OCESN3345F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1753:20261206,Jour,197.7,1.92,,Regional,SNCF,FR,FR,True,1
OCESN33451R1187_R:CTE:FR:Line::872509D5-9DC9-4F24-8BB0-3716CA6C6F27::87697128:87741009:2:750:20261211,Jour,84.8,1.5,,Regional,SNCF,FR,FR,True,5
OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1904:20261212,Jour,197.7,1.97,,Regional,SNCF,FR,FR,True,2
OCESN3346F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:1901:20261211,Jour,197.7,2.05,,Regional,SNCF,FR,FR,True,5
OCESN3347F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1916:20260911,Jour,197.7,2.12,,Regional,SNCF,FR,FR,True,6
OCESN3347F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1916:20261211,Jour,197.7,2.12,,Regional,SNCF,FR,FR,True,5
OCESN3348F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2103:20261206,Jour,197.7,1.95,,Regional,SNCF,FR,FR,True,1
OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1939:20261206,Jour,197.7,2.18,,Regional,SNCF,FR,FR,True,1
OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1936:20261212,Jour,197.7,2.13,,Regional,SNCF,FR,FR,True,1
OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1937:20260919,Jour,197.7,2.15,,Regional,SNCF,FR,FR,True,1
OCESN3349F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:1941:20260906,Jour,197.7,2.22,,Regional,SNCF,FR,FR,True,1
OCESN3350F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2030:20261023,Jour,197.7,2.18,,Regional,SNCF,FR,FR,True,1
OCESN3350F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2136:20261211,Jour,197.7,2.13,,Regional,SNCF,FR,FR,True,1
OCESN33501F1187_F:TER:FR:Line::0128E1D5-9183-4D58-B1CF-F5AA5A64A037::87751008:87755009:5:1010:20261025,Jour,48.5,0.93,,Regional,SNCF,FR,FR,True,1
OCESN33502F1187_F:TER:FR:Line::0128E1D5-9183-4D58-B1CF-F5AA5A64A037::87755009:87751008:5:1250:20261025,Jour,48.5,0.93,,Regional,SNCF,FR,FR,True,1
OCESN33504F1187_F:TER:FR:Line::0128E1D5-9183-4D58-B1CF-F5AA5A64A037::87755009:87751008:5:1340:20261025,Jour,48.5,0.88,,Regional,SNCF,FR,FR,True,1
OCESN33506F1187_F:TER:FR:Line::0128E1D5-9183-4D58-B1CF-F5AA5A64A037::87755009:87751008:5:1431:20261025,Jour,48.5,0.83,,Regional,SNCF,FR,FR,True,1
OCESN3351F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1958:20261128,Jour,197.7,2.17,,Regional,SNCF,FR,FR,True,2
OCESN3351F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:1954:20261212,Jour,197.7,1.92,,Regional,SNCF,FR,FR,True,1
OCESN3352F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2304:20261128,Jour,197.7,2.18,,Regional,SNCF,FR,FR,True,2
OCESN3352F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2230:20261031,Jour,197.7,2.32,,Regional,SNCF,FR,FR,True,1
OCESN3352F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:5:2229:20261212,Jour,197.7,2.12,,Regional,SNCF,FR,FR,True,1
OCESN3353F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2019:20261210,Jour,197.7,2.18,,Regional,SNCF,FR,FR,True,4
OCESN3354F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87444000:87384008:2:2301:20261212,Jour,197.7,1.97,,Regional,SNCF,FR,FR,True,1
OCESN33549R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87697128:87335521:4:2404:20261212,Nuit,91.7,1.73,,Regional,SNCF,FR,FR,True,1
OCESN3355F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2142:20261206,Jour,197.7,2.23,,Regional,SNCF,FR,FR,True,1
OCESN33551R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87697128:87335521:6:2549:20261212,Nuit,91.7,2.48,,Regional,SNCF,FR,FR,True,7
OCESN33552R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87335521:87697128:2:2116:20261212,Jour,91.7,1.48,,Regional,SNCF,FR,FR,True,7
OCESN33553R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87697128:87335521:2:2445:20261211,Nuit,91.7,1.42,,Regional,SNCF,FR,FR,True,2
OCESN33554R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87335521:87697128:6:2400:20261212,Nuit,91.7,2.62,,Regional,SNCF,FR,FR,True,1
OCESN33555R1187_R:CTE:FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E::87697128:87723429:3:2415:20261211,Nuit,37.5,0.92,,Regional,SNCF,FR,FR,True,1
OCESN3357F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2206:20261128,Jour,197.7,2.28,,Regional,SNCF,FR,FR,True,2
OCESN3357F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2204:20261212,Jour,197.7,2.08,,Regional,SNCF,FR,FR,True,1
OCESN3357F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2201:20261210,Jour,197.7,2.03,,Regional,SNCF,FR,FR,True,4
OCESN3359F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:2:2154:20261206,Jour,197.7,1.92,,Regional,SNCF,FR,FR,True,1
OCESA33598F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:2348:20260919,Jour,16.4,0.55,,Regional,SNCF,FR,FR,True,1
OCESA33599F5111_F:TER:OCESN-87756403-83045013:87756403:83045013:6:2237:20260919,Jour,16.4,0.45,,Regional,SNCF,FR,FR,True,1
OCESA33602F5111_F:TER:FR:Line::31C14D7B-0326-431A-B8DC-341B53D22453::83045013:87756403:6:747:20260919,Jour,16.4,0.53,,Regional,SNCF,FR,FR,True,1
OCESA33603F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87756403:83045013:6:837:20260919,Jour,16.4,0.45,,Regional,SNCF,FR,FR,True,1
OCESA33604F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:947:20260919,Jour,16.4,0.53,,Regional,SNCF,FR,FR,True,1
OCESA33605F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87756403:83045013:6:1037:20260919,Jour,16.4,0.45,,Regional,SNCF,FR,FR,True,1
OCESA33606F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:1147:20260919,Jour,16.4,0.53,,Regional,SNCF,FR,FR,True,1
OCESA33607F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87756403:83045013:6:1236:20260919,Jour,16.4,0.43,,Regional,SNCF,FR,FR,True,1
OCESA33608F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:1348:20260919,Jour,16.4,0.55,,Regional,SNCF,FR,FR,True,1
OCESA33609F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87756403:83045013:6:1437:20260919,Jour,16.4,0.45,,Regional,SNCF,FR,FR,True,1
OCESN3361F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2321:20261031,Jour,197.7,2.15,,Regional,SNCF,FR,FR,True,1
OCESN3361F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2429:20261128,Nuit,197.7,2.15,,Regional,SNCF,FR,FR,True,2
OCESN3361F1187_F:TER:FR:Line::0ce8180c-0fb6-4cc1-80ba-53782622a5ce::87384008:87444000:5:2435:20261212,Nuit,197.7,2.08,,Regional,SNCF,FR,FR,True,2
OCESA33610F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:1548:20260919,Jour,16.4,0.53,,Regional,SNCF,FR,FR,True,1
OCESA33611F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::87756403:83045013:6:1636:20260919,Jour,16.4,0.43,,Regional,SNCF,FR,FR,True,1
OCESA33612F5111_F:TER:FR:Line::0c436faa-ccd8-4cb5-9b79-1c8a701364c4::83045013:87756403:6:1748:20260919,Jour,16.4,0.55,,Regional,SNCF,FR,FR,True,1
OCESN33613R1187_R:CTE:FR:Line::6F1D7ABC-B729-498A-B3BD-DE55587C60E2::87697128:87746008:2:759:20261211,Jour,98.8,1.85,,Regional,SNCF,FR,FR,True,5
